"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,6022.881529,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,5920.496931,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,6115.87234,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,5863.841601,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,6345.894176,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,7323.44018,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,7898.522926,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,8623.997297,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,9940.232558,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,10984.496609,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,12698.299226,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,16017.12423,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,17881.758587,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,21657.589061,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,20826.597967,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,22008.299275,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,22798.673917,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,24303.491047,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,26073.873546,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,25761.661511,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,24085.312856,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,24128.081806,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,25926.431405,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,28821.242895,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,29967.119348,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,29819.04697,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,12366.178434,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,11625.151388,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,11273.872155,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,11900.321615,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,12813.382954,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,13628.584962,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,14295.543497,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,15279.939809,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,16050.189346,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,17077.48496,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,17996.968425,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,18949.227667,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,20236.432298,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,21106.6094,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,22757.993282,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,23848.602543,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,25707.87729,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,27559.986428,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,29594.665999,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,27510.882811,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,27823.655166,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,28931.42375,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,29048.32582,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,29979.618819,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,30872.728684,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,31631.838445,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,33942.768037,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,36517.579226,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,38998.00768,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,40658.631776,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,39718.051645,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,2317.450731,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,2474.03696,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,2558.174669,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,2751.21394,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,3102.471838,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,3362.357472,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,3537.758607,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,3662.433745,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,3939.591516,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,4319.931368,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,4893.955921,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,5472.631726,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,5607.905163,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,5541.299101,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,5845.274273,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,5770.55514,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,5753.699273,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,5884.63712,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,6207.398552,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,6460.748345,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,6566.47949,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,6575.051401,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,6440.682765,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,6533.526073,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,6727.52697,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,6897.778763,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,7173.309167,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,7336.362064,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,7298.116873,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,7457.423418,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,7785.430146,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,8029.394412,,
